example_id,split,label,binarization_method,pythia_correct,sentiment_score,source_text,prompt_text,prompt_repr,prompt_utf8_hex,prompt_sha256,gpt2_token_ids,gpt2_num_tokens,pythia_raw_num_tokens,pythia_prompt_num_tokens
sst-8867,test,0,tigges,True,0.29167,"The premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in, but the film must have been written... in the thrall of a vicious hangover.","Review Text: The premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in, but the film must have been written... in the thrall of a vicious hangover. Review Sentiment:","'Review Text: The premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in, but the film must have been written... in the thrall of a vicious hangover. Review Sentiment:'",52657669657720546578743a20546865207072656d69736520666f722074686973206b656767657220636f6d6564792070726f6261626c7920736f756e646564206272696c6c69616e7420666f7572207369782d7061636b7320616e6420612070697463686572206f66206d61726761726974617320696e2c20627574207468652066696c6d206d7573742068617665206265656e207772697474656e2e2e2e20696e2074686520746872616c6c206f66206120766963696f75732068616e676f7665722e205265766965772053656e74696d656e743a,578f7af578889455f2f786ab10855aee1be7e26fc0138c0889effccde83c64d2,"[50256, 14832, 8255, 25, 383, 18659, 329, 428, 885, 26679, 10997, 2192, 14846, 10457, 1440, 2237, 12, 32377, 290, 257, 18086, 286, 6145, 283, 21416, 287, 11, 475, 262, 2646, 1276, 423, 587, 3194, 986, 287, 262, 5636, 439, 286, 257, 17686, 8181, 2502, 13, 6602, 11352, 3681, 25]",49,43,50
sst-8874,test,0,tigges,True,0.25,Bears is bad.,Review Text: Bears is bad. Review Sentiment:,'Review Text: Bears is bad. Review Sentiment:',52657669657720546578743a204265617273206973206261642e205265766965772053656e74696d656e743a,67fca0616ee34b817631ad79acbd1c5373f334cafafce92c9ac4cab19a22aa77,"[50256, 14832, 8255, 25, 15682, 318, 2089, 13, 6602, 11352, 3681, 25]",12,6,12
sst-8875,test,0,tigges,True,0.22222,"Not ` terrible filmmaking' bad, but more like,' I once had a nightmare like this, and it's now coming true' bad.","Review Text: Not ` terrible filmmaking' bad, but more like,' I once had a nightmare like this, and it's now coming true' bad. Review Sentiment:","""Review Text: Not ` terrible filmmaking' bad, but more like,' I once had a nightmare like this, and it's now coming true' bad. Review Sentiment:""",52657669657720546578743a204e6f742060207465727269626c652066696c6d6d616b696e6727206261642c20627574206d6f7265206c696b652c272049206f6e6365206861642061206e696768746d617265206c696b6520746869732c20616e642069742773206e6f7720636f6d696e67207472756527206261642e205265766965772053656e74696d656e743a,17d762c7dcb33f0e681fff437d3e302b71ef635d67259fdc97a8055b13262f21,"[50256, 14832, 8255, 25, 1892, 4600, 7818, 49291, 6, 2089, 11, 475, 517, 588, 4032, 314, 1752, 550, 257, 17123, 588, 428, 11, 290, 340, 338, 783, 2406, 2081, 6, 2089, 13, 6602, 11352, 3681, 25]",36,30,37
sst-8878,test,0,tigges,True,0.29167,"For a film about two mismatched buddies, Crystal and De Niro share little screen time and even less chemistry.","Review Text: For a film about two mismatched buddies, Crystal and De Niro share little screen time and even less chemistry. Review Sentiment:","'Review Text: For a film about two mismatched buddies, Crystal and De Niro share little screen time and even less chemistry. Review Sentiment:'",52657669657720546578743a20466f7220612066696c6d2061626f75742074776f206d69736d61746368656420627564646965732c204372797374616c20616e64204465204e69726f207368617265206c6974746c652073637265656e2074696d6520616e64206576656e206c657373206368656d69737472792e205265766965772053656e74696d656e743a,b335d69c822c6a72bc1e17fce6e555333e798b90c627682569cf1322a5c1b7d4,"[50256, 14832, 8255, 25, 1114, 257, 2646, 546, 734, 32691, 14265, 35548, 11, 12969, 290, 1024, 399, 7058, 2648, 1310, 3159, 640, 290, 772, 1342, 16585, 13, 6602, 11352, 3681, 25]",31,25,32
sst-8881,test,0,tigges,True,0.22222,What could and should have been biting and droll is instead a tepid waste of time and talent.,Review Text: What could and should have been biting and droll is instead a tepid waste of time and talent. Review Sentiment:,'Review Text: What could and should have been biting and droll is instead a tepid waste of time and talent. Review Sentiment:',52657669657720546578743a205768617420636f756c6420616e642073686f756c642068617665206265656e20626974696e6720616e642064726f6c6c20697320696e73746561642061207465706964207761737465206f662074696d6520616e642074616c656e742e205265766965772053656e74696d656e743a,ceeb817bf8ac510ea4b9e62d883cb7a5dea5eeaa6e82c27063a4adae4dc49e5a,"[50256, 14832, 8255, 25, 1867, 714, 290, 815, 423, 587, 30791, 290, 288, 2487, 318, 2427, 257, 256, 538, 312, 7030, 286, 640, 290, 7401, 13, 6602, 11352, 3681, 25]",30,22,29
sst-8882,test,0,tigges,True,0.13889,"What will, most likely, turn out to be the most repellent movie of 2002.","Review Text: What will, most likely, turn out to be the most repellent movie of 2002. Review Sentiment:","'Review Text: What will, most likely, turn out to be the most repellent movie of 2002. Review Sentiment:'",52657669657720546578743a20576861742077696c6c2c206d6f7374206c696b656c792c207475726e206f757420746f20626520746865206d6f737420726570656c6c656e74206d6f766965206f6620323030322e205265766965772053656e74696d656e743a,423fa6526c05055c1d333c6e79932dd9f913930f05d3908b6dc9559b28fb9bce,"[50256, 14832, 8255, 25, 1867, 481, 11, 749, 1884, 11, 1210, 503, 284, 307, 262, 749, 3172, 297, 298, 3807, 286, 6244, 13, 6602, 11352, 3681, 25]",27,20,27
sst-8884,test,0,tigges,True,0.40278,"A morality tale whose thought-provoking potential is hampered by a made-for-TV look, rigid performances and an asinine ` twist' that brazenly rips off The Sixth Sense.","Review Text: A morality tale whose thought-provoking potential is hampered by a made-for-TV look, rigid performances and an asinine ` twist' that brazenly rips off The Sixth Sense. Review Sentiment:","""Review Text: A morality tale whose thought-provoking potential is hampered by a made-for-TV look, rigid performances and an asinine ` twist' that brazenly rips off The Sixth Sense. Review Sentiment:""",52657669657720546578743a2041206d6f72616c6974792074616c652077686f73652074686f756768742d70726f766f6b696e6720706f74656e7469616c2069732068616d70657265642062792061206d6164652d666f722d5456206c6f6f6b2c20726967696420706572666f726d616e63657320616e6420616e206173696e696e652060207477697374272074686174206272617a656e6c792072697073206f6666205468652053697874682053656e73652e205265766965772053656e74696d656e743a,437a9f4b96a268db4cdc78082eff1650c783078d3ce58bb9d3963ec71399e208,"[50256, 14832, 8255, 25, 317, 18016, 12838, 3025, 1807, 12, 15234, 5730, 2785, 318, 42629, 416, 257, 925, 12, 1640, 12, 6849, 804, 11, 20831, 13289, 290, 281, 355, 259, 500, 4600, 14528, 6, 326, 40033, 306, 374, 2419, 572, 383, 28980, 24956, 13, 6602, 11352, 3681, 25]",48,41,48
sst-8886,test,1,tigges,True,0.81944,"Eastwood is an icon of moviemaking, one of the best actors, directors and producers around, responsible for some excellent work.","Review Text: Eastwood is an icon of moviemaking, one of the best actors, directors and producers around, responsible for some excellent work. Review Sentiment:","'Review Text: Eastwood is an icon of moviemaking, one of the best actors, directors and producers around, responsible for some excellent work. Review Sentiment:'",52657669657720546578743a2045617374776f6f6420697320616e2069636f6e206f66206d6f7669656d616b696e672c206f6e65206f66207468652062657374206163746f72732c206469726563746f727320616e642070726f6475636572732061726f756e642c20726573706f6e7369626c6520666f7220736f6d6520657863656c6c656e7420776f726b2e205265766965772053656e74696d656e743a,348db96b6519fae40d02742fdd09c2acfbfd87f8145f4ad528037d1079c73797,"[50256, 14832, 8255, 25, 3687, 3822, 318, 281, 7196, 286, 1409, 26597, 868, 11, 530, 286, 262, 1266, 10544, 11, 13445, 290, 11408, 1088, 11, 4497, 329, 617, 6275, 670, 13, 6602, 11352, 3681, 25]",35,28,35
sst-8889,test,1,tigges,True,0.63889,"It's all very cute, though not terribly funny if you're more than six years old.","Review Text: It's all very cute, though not terribly funny if you're more than six years old. Review Sentiment:","""Review Text: It's all very cute, though not terribly funny if you're more than six years old. Review Sentiment:""",52657669657720546578743a204974277320616c6c207665727920637574652c2074686f756768206e6f74207465727269626c792066756e6e7920696620796f75277265206d6f7265207468616e20736978207965617273206f6c642e205265766965772053656e74696d656e743a,09b07cbf47eaf825ff093bfb990a6ae6b076476111c7c51af6ad1ee316a5b2f0,"[50256, 14832, 8255, 25, 632, 338, 477, 845, 13779, 11, 996, 407, 22121, 8258, 611, 345, 821, 517, 621, 2237, 812, 1468, 13, 6602, 11352, 3681, 25]",27,20,27
sst-8892,test,0,tigges,True,0.18056,"Lacking gravitas, MacDowell is a placeholder for grief, and ergo this sloppy drama is an empty vessel.","Review Text: Lacking gravitas, MacDowell is a placeholder for grief, and ergo this sloppy drama is an empty vessel. Review Sentiment:","'Review Text: Lacking gravitas, MacDowell is a placeholder for grief, and ergo this sloppy drama is an empty vessel. Review Sentiment:'",52657669657720546578743a204c61636b696e672067726176697461732c204d6163446f77656c6c206973206120706c616365686f6c64657220666f722067726965662c20616e64206572676f207468697320736c6f707079206472616d6120697320616e20656d7074792076657373656c2e205265766965772053656e74696d656e743a,d4b3a7e29ffe8d24c85ce9365987003cef36491a34c38a293c66fc7fd04f1d7f,"[50256, 14832, 8255, 25, 406, 5430, 9067, 21416, 11, 4100, 35, 32829, 318, 257, 46076, 329, 18522, 11, 290, 1931, 2188, 428, 35862, 10512, 318, 281, 6565, 8837, 13, 6602, 11352, 3681, 25]",33,27,34
sst-8896,test,0,tigges,True,0.38889,"A shambles of a movie--visually unattractive, unbearably loud and utterly silly... its hilarity is completely unintentional.","Review Text: A shambles of a movie--visually unattractive, unbearably loud and utterly silly... its hilarity is completely unintentional. Review Sentiment:","'Review Text: A shambles of a movie--visually unattractive, unbearably loud and utterly silly... its hilarity is completely unintentional. Review Sentiment:'",52657669657720546578743a2041207368616d626c6573206f662061206d6f7669652d2d76697375616c6c7920756e617474726163746976652c20756e6265617261626c79206c6f756420616e642075747465726c792073696c6c792e2e2e206974732068696c617269747920697320636f6d706c6574656c7920756e696e74656e74696f6e616c2e205265766965772053656e74696d656e743a,0d17d51ecd3f5e9b2c9773a9b6edbad5a9c6269e98b0200019cd4bc7f35e5912,"[50256, 14832, 8255, 25, 317, 427, 4131, 829, 286, 257, 3807, 438, 4703, 935, 29327, 35587, 11, 22619, 451, 1346, 7812, 290, 15950, 14397, 986, 663, 17570, 414, 318, 3190, 48398, 13, 6602, 11352, 3681, 25]",36,30,37
sst-8898,test,0,tigges,True,0.097222,"But like Bruce Springsteen's gone-to-pot Asbury Park, New Jersey, this sad-sack waste of a movie is a City of ruins.","Review Text: But like Bruce Springsteen's gone-to-pot Asbury Park, New Jersey, this sad-sack waste of a movie is a City of ruins. Review Sentiment:","""Review Text: But like Bruce Springsteen's gone-to-pot Asbury Park, New Jersey, this sad-sack waste of a movie is a City of ruins. Review Sentiment:""",52657669657720546578743a20427574206c696b6520427275636520537072696e67737465656e277320676f6e652d746f2d706f7420417362757279205061726b2c204e6577204a65727365792c2074686973207361642d7361636b207761737465206f662061206d6f76696520697320612043697479206f66207275696e732e205265766965772053656e74696d656e743a,320a3e190b79bf9ac97c16accdc02368b066acb9f9a6e222cb63e7b8f6c3a51e,"[50256, 14832, 8255, 25, 887, 588, 11088, 8225, 42580, 338, 3750, 12, 1462, 12, 13059, 1081, 10711, 3250, 11, 968, 8221, 11, 428, 6507, 12, 82, 441, 7030, 286, 257, 3807, 318, 257, 2254, 286, 20073, 13, 6602, 11352, 3681, 25]",41,35,42
sst-8901,test,1,tigges,True,0.51389,"The rest of the plot is impossible to explain without blowing whatever tension there is, although it's more comedy than suspense De Palma creates.","Review Text: The rest of the plot is impossible to explain without blowing whatever tension there is, although it's more comedy than suspense De Palma creates. Review Sentiment:","""Review Text: The rest of the plot is impossible to explain without blowing whatever tension there is, although it's more comedy than suspense De Palma creates. Review Sentiment:""",52657669657720546578743a205468652072657374206f662074686520706c6f7420697320696d706f737369626c6520746f206578706c61696e20776974686f757420626c6f77696e672077686174657665722074656e73696f6e2074686572652069732c20616c74686f7567682069742773206d6f726520636f6d656479207468616e2073757370656e73652044652050616c6d6120637265617465732e205265766965772053656e74696d656e743a,6be06cb37ca9309efaffd22c9c1ac3c57b7c67a284ec22c82405439aaa58db71,"[50256, 14832, 8255, 25, 383, 1334, 286, 262, 7110, 318, 5340, 284, 4727, 1231, 19280, 4232, 12097, 612, 318, 11, 3584, 340, 338, 517, 10997, 621, 43527, 1024, 3175, 2611, 8075, 13, 6602, 11352, 3681, 25]",36,30,37
sst-8904,test,0,tigges,True,0.33333,But what saves lives on the freeway does not necessarily make for persuasive viewing.,Review Text: But what saves lives on the freeway does not necessarily make for persuasive viewing. Review Sentiment:,'Review Text: But what saves lives on the freeway does not necessarily make for persuasive viewing. Review Sentiment:',52657669657720546578743a204275742077686174207361766573206c69766573206f6e20746865206672656577617920646f6573206e6f74206e65636573736172696c79206d616b6520666f7220706572737561736976652076696577696e672e205265766965772053656e74696d656e743a,dc5dffcb79cf8308d80968206de5bdfacf995470455b897c3feb33091bd873e2,"[50256, 14832, 8255, 25, 887, 644, 16031, 3160, 319, 262, 39042, 857, 407, 6646, 787, 329, 40116, 11681, 13, 6602, 11352, 3681, 25]",23,17,24
sst-8906,test,0,tigges,True,0.30556,What could have been a neat little story about believing in yourself is swamped by heavy-handed melodrama.,Review Text: What could have been a neat little story about believing in yourself is swamped by heavy-handed melodrama. Review Sentiment:,'Review Text: What could have been a neat little story about believing in yourself is swamped by heavy-handed melodrama. Review Sentiment:',52657669657720546578743a205768617420636f756c642068617665206265656e2061206e656174206c6974746c652073746f72792061626f75742062656c696576696e6720696e20796f757273656c66206973207377616d7065642062792068656176792d68616e646564206d656c6f6472616d612e205265766965772053656e74696d656e743a,84d4da57ad32e70459352da5c8d06108a59fdceb7a8ea209c3ebe7e020d63938,"[50256, 14832, 8255, 25, 1867, 714, 423, 587, 257, 15049, 1310, 1621, 546, 14773, 287, 3511, 318, 1509, 13322, 416, 4334, 12, 13638, 7758, 375, 20058, 13, 6602, 11352, 3681, 25]",31,25,32
sst-8907,test,1,tigges,True,0.52778,The cast is uniformly excellent... but the film itself is merely mildly charming.,Review Text: The cast is uniformly excellent... but the film itself is merely mildly charming. Review Sentiment:,'Review Text: The cast is uniformly excellent... but the film itself is merely mildly charming. Review Sentiment:',52657669657720546578743a20546865206361737420697320756e69666f726d6c7920657863656c6c656e742e2e2e20627574207468652066696c6d20697473656c66206973206d6572656c79206d696c646c7920636861726d696e672e205265766965772053656e74696d656e743a,7a82209a1ef97bbee55cb91c252e2b4334119a311ddd55e551bcda92b7980f35,"[50256, 14832, 8255, 25, 383, 3350, 318, 42096, 6275, 986, 475, 262, 2646, 2346, 318, 6974, 33544, 23332, 13, 6602, 11352, 3681, 25]",23,16,23
sst-8908,test,0,tigges,True,0.40278,"Drives for the same kind of bittersweet, conciliatory tone that Three Seasons achieved but loses its way in rhetorical excess and blatant sentimentality.","Review Text: Drives for the same kind of bittersweet, conciliatory tone that Three Seasons achieved but loses its way in rhetorical excess and blatant sentimentality. Review Sentiment:","'Review Text: Drives for the same kind of bittersweet, conciliatory tone that Three Seasons achieved but loses its way in rhetorical excess and blatant sentimentality. Review Sentiment:'",52657669657720546578743a2044726976657320666f72207468652073616d65206b696e64206f662062697474657273776565742c20636f6e63696c6961746f727920746f6e65207468617420546872656520536561736f6e7320616368696576656420627574206c6f736573206974732077617920696e20726865746f726963616c2065786365737320616e6420626c6174616e742073656e74696d656e74616c6974792e205265766965772053656e74696d656e743a,2c39ad081c4c30c57ebfcfbd4883ea96bac0ef4b6026a37a03c1ca455737967e,"[50256, 14832, 8255, 25, 5809, 1158, 329, 262, 976, 1611, 286, 48666, 7277, 11, 1673, 2403, 2870, 8216, 326, 7683, 33159, 8793, 475, 14754, 663, 835, 287, 38505, 6992, 290, 29000, 15598, 1483, 13, 6602, 11352, 3681, 25]",38,35,42
